model,benchmark,score,source,source_detail,shot,protocol,thinking,date,benchmark_variant,benchmark_family,metric_type,score_scale,source_confidence_weight,exact_protocol_match_to_primary_suite,tools_allowed,reasoning_effort,pass_at_k,consensus_or_samples,score_level,notes,family,log_active_params,log_total_params,log_train_tokens,scale_bucket,param_confidence,scale_imputed,is_moe,log_context,is_gqa,has_rope,math_intensity,code_pretrain,synthetic_quality,trained_web_only,is_reasoning_model,is_instruct,is_closed_source,release_year_norm,active_x_math,active_x_code,saturation_2026,n_choices,output_space,contamination_resistant,retained_v22,include_primary,metric_is_percent,thinking_on_cell,reasoning_effort_score,tools_allowed_flag,sample_weight
Gemma-3-27B-Base,ARC_C,78.3,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,ARC_Challenge,ARC,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,3.295836866004329,3.295836866004329,97.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-27B-Base,GPQA_Diamond,24.3,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,GPQA_Diamond,GPQA,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,3.295836866004329,3.295836866004329,94.0,4,2,1,0,1,1,0.0,0.25,0.0,1.0
Gemma-3-27B-Base,GSM8K,82.6,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,3.295836866004329,3.295836866004329,98.0,0,1,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-27B-Base,HumanEval,48.8,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,3.295836866004329,3.295836866004329,97.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-27B-Base,MATH,50.0,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MATH_500_or_full,MATH,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,3.295836866004329,3.295836866004329,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-27B-Base,MBPP,65.6,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MBPP,MBPP,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,3.295836866004329,3.295836866004329,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-27B-Base,MMLU,78.6,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MMLU_original,MMLU,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,3.295836866004329,3.295836866004329,93.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-27B-Base,MMLU_Pro,52.2,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MMLU_Pro,MMLU_Pro,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,3.295836866004329,3.295836866004329,89.0,10,2,1,0,1,1,0.0,0.25,0.0,1.0
Gemma-3-27B-IT,BBH,87.6,official,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned),0.0,0-shot CoT,off,2025-03,BBH,BBH,percent,0_to_100,1.0,1,unknown,none,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.25,6.591673732008658,6.591673732008658,92.0,0,1,0,0,1,1,0.0,0.0,0.0,1.0
Gemma-3-27B-IT,GPQA_Diamond,42.4,official,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned),0.0,0-shot CoT,off,2025-03,GPQA_Diamond,GPQA,percent,0_to_100,1.0,1,unknown,none,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.25,6.591673732008658,6.591673732008658,94.0,4,2,1,0,1,1,0.0,0.0,0.0,1.0
Gemma-3-27B-IT,GSM8K,95.9,official,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned),0.0,0-shot CoT,off,2025-03,GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,none,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.25,6.591673732008658,6.591673732008658,98.0,0,1,0,1,1,1,0.0,0.0,0.0,1.0
Gemma-3-27B-IT,HumanEval,87.8,official,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned),0.0,0-shot CoT,off,2025-03,HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,none,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.25,6.591673732008658,6.591673732008658,97.0,0,0,0,1,1,1,0.0,0.0,0.0,1.0
Gemma-3-27B-IT,IFEval,90.4,official,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned),0.0,0-shot CoT,off,2025-03,IFEval_prompt_strict_or_reported,IFEval,percent,0_to_100,1.0,1,unknown,none,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.25,6.591673732008658,6.591673732008658,93.0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
Gemma-3-27B-IT,MATH,89.0,official,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned),0.0,0-shot CoT,off,2025-03,MATH_500_or_full,MATH,percent,0_to_100,1.0,1,unknown,none,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.25,6.591673732008658,6.591673732008658,95.0,0,0,0,1,1,1,0.0,0.0,0.0,1.0
Gemma-3-27B-IT,MBPP,74.4,official,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned),0.0,0-shot CoT,off,2025-03,MBPP,MBPP,percent,0_to_100,1.0,1,unknown,none,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.25,6.591673732008658,6.591673732008658,95.0,0,0,0,1,1,1,0.0,0.0,0.0,1.0
Gemma-3-27B-IT,MMLU,76.9,official,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned),0.0,0-shot CoT,off,2025-03,MMLU_original,MMLU,percent,0_to_100,1.0,1,unknown,none,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.25,6.591673732008658,6.591673732008658,93.0,4,2,0,1,1,1,0.0,0.0,0.0,1.0
Gemma-3-27B-IT,MMLU_Pro,67.5,official,Gemma 3 tech report arxiv:2503.19786 Table 6 (instruction-tuned),0.0,0-shot CoT,off,2025-03,MMLU_Pro,MMLU_Pro,percent,0_to_100,1.0,1,unknown,none,,1,reported,imported from v3,Gemma,3.295836866004329,3.295836866004329,9.546812608597396,2.0,0.95,0,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.25,6.591673732008658,6.591673732008658,89.0,10,2,1,0,1,1,0.0,0.0,0.0,1.0
Gemma-3-4B-Base,ARC_C,56.2,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,ARC_Challenge,ARC,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,1.3862943611198906,1.3862943611198906,8.294049640102028,1.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,1.3862943611198906,1.3862943611198906,97.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-4B-Base,GPQA_Diamond,15.0,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,GPQA_Diamond,GPQA,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,1.3862943611198906,1.3862943611198906,8.294049640102028,1.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,1.3862943611198906,1.3862943611198906,94.0,4,2,1,0,1,1,0.0,0.25,0.0,1.0
Gemma-3-4B-Base,GSM8K,38.4,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,1.3862943611198906,1.3862943611198906,8.294049640102028,1.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,1.3862943611198906,1.3862943611198906,98.0,0,1,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-4B-Base,HumanEval,36.0,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,1.3862943611198906,1.3862943611198906,8.294049640102028,1.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,1.3862943611198906,1.3862943611198906,97.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-4B-Base,MATH,24.2,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MATH_500_or_full,MATH,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,1.3862943611198906,1.3862943611198906,8.294049640102028,1.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,1.3862943611198906,1.3862943611198906,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-4B-Base,MBPP,46.0,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MBPP,MBPP,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,1.3862943611198906,1.3862943611198906,8.294049640102028,1.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,1.3862943611198906,1.3862943611198906,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-4B-Base,MMLU,59.6,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MMLU_original,MMLU,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,1.3862943611198906,1.3862943611198906,8.294049640102028,1.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,1.3862943611198906,1.3862943611198906,93.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-4B-Base,MMLU_Pro,29.2,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MMLU_Pro,MMLU_Pro,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,1.3862943611198906,1.3862943611198906,8.294049640102028,1.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,1.3862943611198906,1.3862943611198906,89.0,10,2,1,0,1,1,0.0,0.25,0.0,1.0
Llama-2-70B,ARC_C,67.3,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA.",,legacy (see v8),na,2024 (v8 capture),ARC_Challenge,ARC,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,4.248495242049359,4.248495242049359,7.600902459542082,3.0,0.95,0,0,8.317766166719343,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,4.248495242049359,97.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-70B,GSM8K,56.8,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA.",,legacy (see v8),na,2024 (v8 capture),GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,4.248495242049359,4.248495242049359,7.600902459542082,3.0,0.95,0,0,8.317766166719343,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,4.248495242049359,98.0,0,1,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-70B,HumanEval,29.9,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA.",,legacy (see v8),na,2024 (v8 capture),HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,4.248495242049359,4.248495242049359,7.600902459542082,3.0,0.95,0,0,8.317766166719343,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,4.248495242049359,97.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-70B,MATH,13.5,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA.",,legacy (see v8),na,2024 (v8 capture),MATH_500_or_full,MATH,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,4.248495242049359,4.248495242049359,7.600902459542082,3.0,0.95,0,0,8.317766166719343,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,4.248495242049359,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-70B,MBPP,38.0,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA.",,legacy (see v8),na,2024 (v8 capture),MBPP,MBPP,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,4.248495242049359,4.248495242049359,7.600902459542082,3.0,0.95,0,0,8.317766166719343,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,4.248495242049359,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-70B,MMLU,68.9,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288. 70B uses GQA.",,legacy (see v8),na,2024 (v8 capture),MMLU_original,MMLU,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,4.248495242049359,4.248495242049359,7.600902459542082,3.0,0.95,0,0,8.317766166719343,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,4.248495242049359,93.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-7B,ARC_C,53.0,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288",,legacy (see v8),na,2024 (v8 capture),ARC_Challenge,ARC,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,1.9459101490553132,1.9459101490553132,7.600902459542082,2.0,0.95,0,0,8.317766166719343,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,1.9459101490553132,97.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-7B,GSM8K,14.6,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288",,legacy (see v8),na,2024 (v8 capture),GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,1.9459101490553132,1.9459101490553132,7.600902459542082,2.0,0.95,0,0,8.317766166719343,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,1.9459101490553132,98.0,0,1,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-7B,HumanEval,12.8,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288",,legacy (see v8),na,2024 (v8 capture),HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,1.9459101490553132,1.9459101490553132,7.600902459542082,2.0,0.95,0,0,8.317766166719343,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,1.9459101490553132,97.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-7B,MATH,2.5,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288",,legacy (see v8),na,2024 (v8 capture),MATH_500_or_full,MATH,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,1.9459101490553132,1.9459101490553132,7.600902459542082,2.0,0.95,0,0,8.317766166719343,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,1.9459101490553132,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-7B,MBPP,20.8,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288",,legacy (see v8),na,2024 (v8 capture),MBPP,MBPP,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,1.9459101490553132,1.9459101490553132,7.600902459542082,2.0,0.95,0,0,8.317766166719343,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,1.9459101490553132,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-2-7B,MMLU,45.3,official,"Meta Llama 2 paper Table 3-5, arxiv:2307.09288",,legacy (see v8),na,2024 (v8 capture),MMLU_original,MMLU,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama2,1.9459101490553132,1.9459101490553132,7.600902459542082,2.0,0.95,0,0,8.317766166719343,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,1.9459101490553132,93.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-405B,ARC_C,75.0,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2,,legacy (see v8),na,2024 (v8 capture),ARC_Challenge,ARC,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,6.003887067106539,6.003887067106539,9.655026193237628,4.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,6.003887067106539,12.007774134213077,97.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-405B,GSM8K,84.0,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2,,legacy (see v8),na,2024 (v8 capture),GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,6.003887067106539,6.003887067106539,9.655026193237628,4.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,6.003887067106539,12.007774134213077,98.0,0,1,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-405B,HumanEval,61.0,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2,,legacy (see v8),na,2024 (v8 capture),HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,6.003887067106539,6.003887067106539,9.655026193237628,4.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,6.003887067106539,12.007774134213077,97.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-405B,MATH,37.5,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2,,legacy (see v8),na,2024 (v8 capture),MATH_500_or_full,MATH,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,6.003887067106539,6.003887067106539,9.655026193237628,4.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,6.003887067106539,12.007774134213077,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-405B,MBPP,66.0,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2,,legacy (see v8),na,2024 (v8 capture),MBPP,MBPP,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,6.003887067106539,6.003887067106539,9.655026193237628,4.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,6.003887067106539,12.007774134213077,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-405B,MMLU,85.2,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=85.2,,legacy (see v8),na,2024 (v8 capture),MMLU_original,MMLU,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,6.003887067106539,6.003887067106539,9.655026193237628,4.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,6.003887067106539,12.007774134213077,93.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-70B,ARC_C,68.8,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3,,legacy (see v8),na,2024 (v8 capture),ARC_Challenge,ARC,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,4.248495242049359,4.248495242049359,9.615805480084347,3.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,4.248495242049359,8.496990484098719,97.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-70B,GSM8K,76.0,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3,,legacy (see v8),na,2024 (v8 capture),GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,4.248495242049359,4.248495242049359,9.615805480084347,3.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,4.248495242049359,8.496990484098719,98.0,0,1,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-70B,HumanEval,60.4,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3,,legacy (see v8),na,2024 (v8 capture),HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,4.248495242049359,4.248495242049359,9.615805480084347,3.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,4.248495242049359,8.496990484098719,97.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-70B,MATH,30.0,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3,,legacy (see v8),na,2024 (v8 capture),MATH_500_or_full,MATH,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,4.248495242049359,4.248495242049359,9.615805480084347,3.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,4.248495242049359,8.496990484098719,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-70B,MBPP,60.0,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3,,legacy (see v8),na,2024 (v8 capture),MBPP,MBPP,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,4.248495242049359,4.248495242049359,9.615805480084347,3.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,4.248495242049359,8.496990484098719,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-70B,MMLU,79.3,official,Meta Llama 3.1 eval_details.md; 5-shot MMLU=79.3,,legacy (see v8),na,2024 (v8 capture),MMLU_original,MMLU,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,4.248495242049359,4.248495242049359,9.615805480084347,3.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,4.248495242049359,8.496990484098719,93.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-8B,ARC_C,55.0,official,Meta Llama 3.1 eval_details.md on GitHub; 5-shot MMLU=65.2,,legacy (see v8),na,2024 (v8 capture),ARC_Challenge,ARC,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,2.0794415416798357,2.0794415416798357,9.615805480084347,2.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,2.0794415416798357,4.1588830833596715,97.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-8B,GSM8K,50.0,official,Meta Llama 3.1 eval_details.md on GitHub; 5-shot MMLU=65.2,,legacy (see v8),na,2024 (v8 capture),GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,2.0794415416798357,2.0794415416798357,9.615805480084347,2.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,2.0794415416798357,4.1588830833596715,98.0,0,1,0,1,1,1,0.0,0.25,0.0,1.0
Llama-3.1-8B,HumanEval,32.3,official,Meta Llama 3.1 eval_details.md on GitHub; 5-shot MMLU=65.2,,legacy (see v8),na,2024 (v8 capture),HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Llama3,2.0794415416798357,2.0794415416798357,9.615805480084347,2.0,0.95,0,0,11.759785542901755,1,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.5,2.0794415416798357,4.1588830833596715,97.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
